condition_index,condition_id,parameter,factor,bracket_low,bracket_high,eta_index,controller,motor,eta,rep,trial_seed,protocol_id,ofat_protocol_id
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,1,63300001,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,2,63300002,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,3,63300003,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,4,63300004,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,5,63300005,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,6,63300006,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,7,63300007,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,8,63300008,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,9,63300009,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,10,63300010,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,11,63300011,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,12,63300012,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,13,63300013,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,14,63300014,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,15,63300015,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,16,63300016,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,17,63300017,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,18,63300018,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,19,63300019,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,20,63300020,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,21,63300021,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,22,63300022,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,23,63300023,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,24,63300024,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,25,63300025,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,26,63300026,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,27,63300027,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,28,63300028,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,29,63300029,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,2,pinv,2,0.49479167,30,63300030,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,1,63300001,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,2,63300002,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,3,63300003,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,4,63300004,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,5,63300005,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,6,63300006,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,7,63300007,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,8,63300008,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,9,63300009,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,10,63300010,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,11,63300011,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,12,63300012,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,13,63300013,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,14,63300014,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,15,63300015,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,16,63300016,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,17,63300017,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,18,63300018,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,19,63300019,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,20,63300020,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,21,63300021,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,22,63300022,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,23,63300023,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,24,63300024,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,25,63300025,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,26,63300026,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,27,63300027,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,28,63300028,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,29,63300029,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,3,pinv,2,0.49583333,30,63300030,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,1,63300001,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,2,63300002,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,3,63300003,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,4,63300004,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,5,63300005,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,6,63300006,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,7,63300007,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,8,63300008,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,9,63300009,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,10,63300010,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,11,63300011,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,12,63300012,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,13,63300013,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,14,63300014,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,15,63300015,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,16,63300016,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,17,63300017,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,18,63300018,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,19,63300019,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,20,63300020,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,21,63300021,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,22,63300022,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,23,63300023,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,24,63300024,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,25,63300025,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,26,63300026,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,27,63300027,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,28,63300028,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,29,63300029,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,4,pinv,2,0.49687500,30,63300030,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,1,63300001,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,2,63300002,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,3,63300003,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,4,63300004,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,5,63300005,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,6,63300006,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,7,63300007,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,8,63300008,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,9,63300009,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,10,63300010,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,11,63300011,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,12,63300012,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,13,63300013,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,14,63300014,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,15,63300015,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,16,63300016,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,17,63300017,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,18,63300018,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,19,63300019,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,20,63300020,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,21,63300021,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,22,63300022,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,23,63300023,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,24,63300024,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,25,63300025,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,26,63300026,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,27,63300027,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,28,63300028,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,29,63300029,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,5,pinv,2,0.49791667,30,63300030,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,1,63300001,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,2,63300002,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,3,63300003,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,4,63300004,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,5,63300005,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,6,63300006,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,7,63300007,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,8,63300008,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,9,63300009,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,10,63300010,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,11,63300011,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,12,63300012,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,13,63300013,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,14,63300014,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,15,63300015,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,16,63300016,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,17,63300017,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,18,63300018,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,19,63300019,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,20,63300020,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,21,63300021,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
8,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,0.49375000,0.50000000,6,pinv,2,0.49895833,22,63300022,seeded_ic_v1,crazyflie_ofat_pinv_fine_v1
